train,val,test
e36266f7.mp4,88d7d4aa.mp4,
8ff47fa3.mp4,caf8f8b8.mp4,
f2028c94.mp4,20fff1d9.mp4,
f9ee6d2f.mp4,,
bf371a11.mp4,,
d9d22c6d.mp4,,
46359175.mp4,,
454ab3d6.mp4,,
2efd20a8.mp4,,
bfee99fd.mp4,,
167b8fcb.mp4,,
8a9436cc.mp4,,
81e2de6a.mp4,,
b2a13327.mp4,,
a83ad54e.mp4,,
c7a14624.mp4,,
6deb8416.mp4,,
e5c4ddae.mp4,,
e1d29a4d.mp4,,
672b932c.mp4,,
1ba545cf.mp4,,
16252143.mp4,,
534ff61e.mp4,,
8877fc64.mp4,,
13ab4afc.mp4,,
552c27c8.mp4,,
914d33bb.mp4,,
b07db2ce.mp4,,
5ffafefc.mp4,,
d5a2b3f2.mp4,,
e60f2b41.mp4,,
ffd7c798.mp4,,
a40ad820.mp4,,
1e6a71ca.mp4,,
bb0616ea.mp4,,
3a848d2c.mp4,,
3bb3b06d.mp4,,
2a1a5834.mp4,,
faef188f.mp4,,
d49e5f3c.mp4,,
1048ac24.mp4,,
45824cf5.mp4,,
167753b3.mp4,,
a686b84b.mp4,,
870ce2c3.mp4,,
695f1762.mp4,,
a2e4e840.mp4,,
fa7f0c25.mp4,,
f99c40a7.mp4,,
15c0133f.mp4,,
6661ed8b.mp4,,
ba0743cd.mp4,,
96066c5d.mp4,,
4e47c9b5.mp4,,
6e90a2e2.mp4,,
47de4538.mp4,,
352df52f.mp4,,
8cf9e3e6.mp4,,
77b3cc15.mp4,,
cc5d8057.mp4,,
3384cbed.mp4,,
f4b4676e.mp4,,
7c49cc7e.mp4,,
dba5f37b.mp4,,
7b0b8611.mp4,,
3df889f5.mp4,,
6706d73c.mp4,,
3fb9d107.mp4,,
a583f0cf.mp4,,
e75639b9.mp4,,
6d411988.mp4,,
95a706f4.mp4,,
5ae77b8e.mp4,,
27d9dd77.mp4,,
a78a7a01.mp4,,
9ec4f4a3.mp4,,
cf1d7f4c.mp4,,
eab47ff4.mp4,,
200bc8a7.mp4,,
8b5a7344.mp4,,
784f6ed1.mp4,,
7a4f9535.mp4,,
c70395fa.mp4,,
a352b620.mp4,,
8079d718.mp4,,
af4bd368.mp4,,
268119ae.mp4,,
1f3836d0.mp4,,
e7a36229.mp4,,
b60ba302.mp4,,
397d73fb.mp4,,
aba407a9.mp4,,
4d5fc37e.mp4,,
43d9b717.mp4,,
7af773e2.mp4,,
51a5f276.mp4,,
1cb4eb0c.mp4,,
60ccaa52.mp4,,
e4c1c65b.mp4,,
3d7cc539.mp4,,
e783959f.mp4,,
cabe7dcf.mp4,,
3063102b.mp4,,
5f7b05f6.mp4,,
81fc2d4d.mp4,,
860d7890.mp4,,
243b8605.mp4,,
8296e10c.mp4,,
e36b3708.mp4,,
80e96c56.mp4,,
c46d6ea1.mp4,,
f316fcb2.mp4,,
4f9770d6.mp4,,
cfe3eb82.mp4,,
4a9cd5e0.mp4,,
aafb7c98.mp4,,
a4b36de8.mp4,,
561c9f5d.mp4,,
a6b5b5df.mp4,,
abd6915b.mp4,,
25229020.mp4,,
a44bb236.mp4,,
36354560.mp4,,
0380f2da.mp4,,
5f725579.mp4,,
16c04829.mp4,,
e2b55987.mp4,,
2e057600.mp4,,
0675dea6.mp4,,
e17dd71b.mp4,,
4d9fb464.mp4,,
69022eb4.mp4,,
f19ef293.mp4,,
27f12ae3.mp4,,
395b86a8.mp4,,
29afcb09.mp4,,
6ca24735.mp4,,
1c1d0bd6.mp4,,
dda8e305.mp4,,
911bb95c.mp4,,
c8c93391.mp4,,
1ef56b6f.mp4,,
5523d97f.mp4,,
a981b522.mp4,,
1cc6a576.mp4,,
7aac61b2.mp4,,
9d79a65d.mp4,,
058a3cae.mp4,,
d1c2a4fe.mp4,,
0e110865.mp4,,
2c0a011e.mp4,,
e89dbbb2.mp4,,
cc4bde44.mp4,,
bc9b7df9.mp4,,
07b29ac9.mp4,,
f8a6fa8b.mp4,,
7fff0629.mp4,,
be0725dc.mp4,,
236f8b92.mp4,,
4d8f207b.mp4,,
fa3f4362.mp4,,
224f8c83.mp4,,
029490cf.mp4,,
e634c616.mp4,,
79647e2e.mp4,,
840c71cf.mp4,,
2c674a4f.mp4,,
14f3a8e5.mp4,,
af175d6a.mp4,,
cd9c2c14.mp4,,
1cc57e0b.mp4,,
20e1b655.mp4,,
5a19600c.mp4,,
6bcebfdf.mp4,,
eb0afe47.mp4,,
d8d7bee1.mp4,,
27595d1a.mp4,,
97b1686b.mp4,,
a191878f.mp4,,
744b0f53.mp4,,
f9513f87.mp4,,
bf7cc740.mp4,,
8d89189a.mp4,,
2365bafd.mp4,,
579695a9.mp4,,
7297f777.mp4,,
bed1ea55.mp4,,
7e79c826.mp4,,
ed464781.mp4,,
047a5328.mp4,,
9de65c95.mp4,,
f2f88e8b.mp4,,
6cd4cac4.mp4,,
45946c7f.mp4,,
e68fa7ae.mp4,,
bc92ad85.mp4,,
14b32802.mp4,,
66753160.mp4,,
4aec5e8b.mp4,,
cb24f4cb.mp4,,
9c140d0a.mp4,,
db8328a6.mp4,,
c79ea9d2.mp4,,
559c152f.mp4,,
da96908e.mp4,,
c0c3a867.mp4,,
585100ef.mp4,,
5f20f3ff.mp4,,
104c7679.mp4,,
18f1b54c.mp4,,
a9659bd1.mp4,,
87653810.mp4,,
3a2a8bc2.mp4,,
260d7336.mp4,,
01ce6b4b.mp4,,
379fdd3f.mp4,,
581cbd37.mp4,,
bcd6b854.mp4,,
6b3a4615.mp4,,
208faf15.mp4,,
e8d254d9.mp4,,
4d49c074.mp4,,
13e0b085.mp4,,
771efdf7.mp4,,
b194af17.mp4,,
0fdd5b16.mp4,,
11187524.mp4,,
d9525d88.mp4,,
3490a9fe.mp4,,
f9ce771a.mp4,,
dbe1f533.mp4,,
faf9d7b3.mp4,,
ecc2e811.mp4,,
f41e1c59.mp4,,
bf081e77.mp4,,
8d041270.mp4,,
c6ce243d.mp4,,
4226cf08.mp4,,
52d10728.mp4,,
1273ec68.mp4,,
3e134824.mp4,,
62926a6a.mp4,,
9cff6420.mp4,,
0a24424f.mp4,,
dfce4e82.mp4,,
0c13895c.mp4,,
8bdd1d28.mp4,,
002400aa.mp4,,
d08c3a5e.mp4,,
29c9db96.mp4,,
055a3bd9.mp4,,
16030c5b.mp4,,
8a7fda08.mp4,,
11957cde.mp4,,
bc575904.mp4,,
c6ef633b.mp4,,
e1482666.mp4,,
aea9763d.mp4,,
9e9fca87.mp4,,
307eec7f.mp4,,
4956693a.mp4,,
eebf4cfa.mp4,,
2047bea8.mp4,,
572a7567.mp4,,
8199be44.mp4,,
9fa3cad6.mp4,,
